,id,label,text
1156,2549,Cooking technique,"Uh read again so a liter of water bring to a boil and salt lightly Uh, how do I do that now the stupidest?"
1157,1641,Preparation,"Uh, how do I do that now the stupidest? Tell me again I have to fry onions and garlic in a pan with oil or with butter."
1158,587,Amount,Tell me again I have to fry onions and garlic in a pan with oil or with butter. Did it say how much butter? A little or a lot
1159,1152,Ingredient,"Did it say how much butter? A little or a lot Uh, we said paprika. Didn't we say paprika?"
1160,1214,Ingredient,"Uh, we said paprika. Didn't we say paprika? Uh and we had said so paprika is in it Or?"
1161,1245,Ingredient,Uh and we had said so paprika is in it Or? And crème fraîche was in it.
1162,588,Amount,"And crème fraîche was in it. Okay, how much crème fraîche?"
1163,589,Amount,"Okay, how much crème fraîche? Half a cup?"
1164,782,Amount,Half a cup? Half a cup?
1165,443,Amount,Half a cup? Does it say grams?
1166,53,Knowledge,Does it say grams? Is in a crème fraîche cup always only 150?
1167,1756,Preparation,Is in a crème fraîche cup always only 150? What happens when I sauté the onion and the garlic? What happens then?
1168,1757,Preparation,What happens when I sauté the onion and the garlic? What happens then? Okay? And then what?
1169,12,Meal,"Okay? And then what? Okay, hold on. Broth means that it's in liquid form, right?"
1170,590,Amount,"Okay, hold on. Broth means that it's in liquid form, right? Okay, how much do I need?"
1171,2550,Cooking technique,"Okay, how much do I need? Okay. Okay. There's a trick to slicing peppers really well. It's totally äh because otherwise you always have the drizzle. My mother once told me the trick and I don't know it anymore. Maybe you can figure it out"
1172,2436,Cooking technique,Okay. Okay. There's a trick to slicing peppers really well. It's totally äh because otherwise you always have the drizzle. My mother once told me the trick and I don't know it anymore. Maybe you can figure it out You cut off the bottom first?
1173,2472,Cooking technique,You cut off the bottom first? Um Ok first the bottom and then along the stalk.
1174,2473,Cooking technique,"Um Ok first the bottom and then along the stalk. Ah, I should probably cut more here because that doesn't really make any sense. Well, good."
1175,2437,Cooking technique,"Ah, I should probably cut more here because that doesn't really make any sense. Well, good. Like this?"
1176,2438,Cooking technique,Like this? Like this?
1177,2439,Cooking technique,Like this? Like this?
1178,2440,Cooking technique,"Like this? Um, should I peel the peppers first? Or should I skin them first?"
1179,1997,Preparation,"Um, should I peel the peppers first? Or should I skin them first? Um, should I put the corn in now? Or should I wait?"
1180,1758,Preparation,"Um, should I put the corn in now? Or should I wait? Um, what should I do now?"
1181,1998,Preparation,"Um, what should I do now? Should I put them in BEFORE the vegetable broth?"
1182,1759,Preparation,Should I put them in BEFORE the vegetable broth? Ok
1183,2174,Preparation,"Ok But then I'll put the corn in now, so that it's at least a little bit more..."
1184,215,Time,"But then I'll put the corn in now, so that it's at least a little bit more... Uh, I didn't look at the clock when I put the rice in, I just noticed."
1185,1385,Ingredient,"Uh, I didn't look at the clock when I put the rice in, I just noticed. after fifteen minutes the crème fraîche is purely"
1186,2175,Preparation,"after fifteen minutes the crème fraîche is purely Ok. And then comes the vegetable broth on it and then after fifteen minutes, the crème fraîche is pure."
1187,2630,Recipe,"Ok. And then comes the vegetable broth on it and then after fifteen minutes, the crème fraîche is pure. Um, are there any tips actually underneath?"
1188,2631,Recipe,"Um, are there any tips actually underneath? Under the recipe?"
1189,2632,Recipe,"Under the recipe? And from people who have already cooked it? Any, uh, tricks? Tips and tricks?"
1190,1386,Ingredient,"And from people who have already cooked it? Any, uh, tricks? Tips and tricks? Okay. Good. So I'll put vegetable broth in it?"
1191,2176,Preparation,Okay. Good. So I'll put vegetable broth in it? Okay. Good. Good. Good. I'll put some vegetable broth in now?
1192,2343,Temperature,Okay. Good. Good. Good. I'll put some vegetable broth in now? And then do I have to turn it down?
1193,2789,Miscellaneous,And then do I have to turn it down? Okay? Did you google long grain rice or rice?
1194,1387,Ingredient,"Okay? Did you google long grain rice or rice? That is, now the rice comes in and the crème fraîche."
1195,2177,Preparation,"That is, now the rice comes in and the crème fraîche. That means the rice goes in and the crème fraîche."
1196,1043,Ingredient,That means the rice goes in and the crème fraîche. Uh what does it say about seasoning?
1197,1044,Ingredient,Uh what does it say about seasoning? Does not say anything about seasoning
1198,1045,Ingredient,Does not say anything about seasoning No salt and pepper.
1199,1153,Ingredient,No salt and pepper. CURRY or what was that?
1200,2551,Cooking technique, How to cook green asparagus
1201,2395,Cooking technique,How to cook green asparagus Mhm?
1202,2396,Cooking technique,Mhm? Mhm
1203,2729,Recipe,Mhm Then google times or look times recipe eggplant lentils.
1204,934,Ingredient,Then google times or look times recipe eggplant lentils. Cool. Mhm
1205,935,Ingredient,Cool. Mhm Mhm
1206,1623,Preparation,Mhm Um yes can you read me the preparation I think so if you take parts from it I could maybe make something out of it
1207,1760,Preparation,Um yes can you read me the preparation I think so if you take parts from it I could maybe make something out of it Mhm
1208,1761,Preparation,Mhm Mhm
1209,1762,Preparation,Mhm Okay. Yes. Okay.
1210,258,Time,Okay. Yes. Okay. So how long that kind of cooks then
1211,1899,Preparation,"So how long that kind of cooks then Ok. (chuckles) Cool. Um, can you read me the part about the broth again?"
1212,1900,Preparation,"Ok. (chuckles) Cool. Um, can you read me the part about the broth again? You have to add the red lentils somehow and then? Can you do that?"
1213,1999,Preparation,You have to add the red lentils somehow and then? Can you do that? So I guess they're in the pot?
1214,1763,Preparation,So I guess they're in the pot? Mhm
1215,1764,Preparation,Mhm Mhm
1216,1291,Ingredient,"Mhm Okay, then can you tell me again which broth it was? So"
1217,2178,Preparation,"Okay, then can you tell me again which broth it was? So Do you have to add water because the lentils have to be in there somewhere?"
1218,2000,Preparation,Do you have to add water because the lentils have to be in there somewhere? Um Ok again. It just says I have to add the lentils because then there is no water at first
1219,591,Amount,Um Ok again. It just says I have to add the lentils because then there is no water at first 100 milliliters of broth or something like that
1220,856,Amount,100 milliliters of broth or something like that 100 milliliters of broth or something
1221,592,Amount,100 milliliters of broth or something And can you read me the amount again?
1222,899,Amount,And can you read me the amount again? For how many people is that now actually?
1223,593,Amount,For how many people is that now actually? And how many eggplants do you have?
1224,594,Amount,And how many eggplants do you have? And how many lentils do you have?
1225,259,Time,And how many lentils do you have? Ok and again and again how long must the lentils then in the broth sorry I have it now unfortunately not
1226,133,Time,Ok and again and again how long must the lentils then in the broth sorry I have it now unfortunately not About ten minutes.
1227,2809,Miscellaneous,About ten minutes. Ok. Then I start now simply so first only times or until I have questions or?
1228,46,Equipment,Ok. Then I start now simply so first only times or until I have questions or? Um but again that must then is with the lentils that is then in the pot yes?
1229,595,Amount,Um but again that must then is with the lentils that is then in the pot yes? Okay. And how many onions did they have?
1230,2001,Preparation,"Okay. And how many onions did they have? At first it was just sautéed, right?"
1231,1454,Ingredient,"At first it was just sautéed, right? Ok then can you tell me again how to cut the eggplant?"
1232,1642,Preparation,Ok then can you tell me again how to cut the eggplant? And can you just read that out again
1233,1915,Preparation,And can you just read that out again Cut it or something
1234,1901,Preparation,Cut it or something Wait wait Um so after I put them in the pot and the eggplant then what again?
1235,2002,Preparation,Wait wait Um so after I put them in the pot and the eggplant then what again? Yes Achso FIRST the eggplant in the pot?
1236,2267,Preparation,Yes Achso FIRST the eggplant in the pot? Yes Achso FIRST the eggplant in the pot?
1237,1765,Preparation,Yes Achso FIRST the eggplant in the pot? And then
1238,2179,Preparation,And then First the eggplant then the onions then the lentils.
1239,2268,Preparation,First the eggplant then the onions then the lentils. First the eggplant then the onions then the lentils.
1240,2180,Preparation,First the eggplant then the onions then the lentils. And then the so ohso yet and THEN when I put the tomato paste and so then at some point this broth.
1241,596,Amount,And then the so ohso yet and THEN when I put the tomato paste and so then at some point this broth. Uh how much broth was there just?
1242,597,Amount,Uh how much broth was there just? Achso ähm Yes then you have to look up again extra now äh because I can not look it up now how much how much vegetable broth in a liter or so.
1243,598,Amount,Achso ähm Yes then you have to look up again extra now äh because I can not look it up now how much how much vegetable broth in a liter or so. Five 500 you said I do
1244,783,Amount,Five 500 you said I do Five 500 you said I do
1245,599,Amount,Five 500 you said I do And it said 100 grams of lentils or did you say?
1246,784,Amount,And it said 100 grams of lentils or did you say? And 100 grams of lentils did you say or did you say?
1247,1412,Ingredient,And 100 grams of lentils did you say or did you say? Read to me again do you have to season the eggplant somehow? or only later?
1248,1643,Preparation,Read to me again do you have to season the eggplant somehow? or only later? Read to me again do you have to season the eggplant somehow? or only later?
1249,1902,Preparation,Read to me again do you have to season the eggplant somehow? or only later? Ok. Do you read again further from after the eggplant in um well brown.
1250,600,Amount,Ok. Do you read again further from after the eggplant in um well brown. And how much chickpeas was there actually?
1251,2003,Preparation,And how much chickpeas was there actually? Add and then was with tomato paste and stuff like that and then was um simmer or?
1252,2181,Preparation,Add and then was with tomato paste and stuff like that and then was um simmer or? There is now only tomato paste or spices then also.
1253,85,Knowledge,There is now only tomato paste or spices then also. Yes you can google what Harissa is just give Harissa spice and then I think it comes determined So I think I do not have there but about maybe
1254,1766,Preparation,Yes you can google what Harissa is just give Harissa spice and then I think it comes determined So I think I do not have there but about maybe And after one has infused it then practically and has simmered what comes afterwards then again?
1255,114,Time,And after one has infused it then practically and has simmered what comes afterwards then again? So I need twenty minutes
1256,2004,Preparation,"So I need twenty minutes Well, add the lentils and pour it on, right?"
1257,183,Time,"Well, add the lentils and pour it on, right? Can you tell me the time now?"
1258,2182,Preparation,Can you tell me the time now? And now pour.
1259,11,Meal,And now pour. Okay. And what's the name of the stew again? Or
1260,10,Meal,Okay. And what's the name of the stew again? Or Is it like a stew?
1261,8,Meal,Is it like a stew? Ah ok so it's stew. Because it looks like a stew now.
1262,184,Time,"Ah ok so it's stew. Because it looks like a stew now. Uh, tell me again what time it is. I forgot."
1263,2552,Cooking technique,"Uh, tell me again what time it is. I forgot. You could google uh carrots uh cooking."
1264,260,Time,You could google uh carrots uh cooking. Is there a time somewhere?
1265,261,Time,Is there a time somewhere? Ok Yes Uh can look up once uh Yes red lentils cook So it says here now twenty minutes Whether that's really true?
1266,1275,Ingredient,Ok Yes Uh can look up once uh Yes red lentils cook So it says here now twenty minutes Whether that's really true? Uh you can check whether asparagus must be in the refrigerator? So asparagus refrigerator store or so
1267,1268,Ingredient,Uh you can check whether asparagus must be in the refrigerator? So asparagus refrigerator store or so Ok. The ends in cold water.
1268,1279,Ingredient,Ok. The ends in cold water. Ok. The ends in cold water.
1269,1269,Ingredient,Ok. The ends in cold water. In a vase or where.
1270,1272,Ingredient,"In a vase or where. Kind of, isn't it?"
1271,185,Time,"Kind of, isn't it? How much is it now?"
1272,1276,Ingredient,How much is it now? Are you looking for the asparagus?
1273,1273,Ingredient,Are you looking for the asparagus? I'll just put it in there now. Okay. Okay.
1274,1388,Ingredient,I'll just put it in there now. Okay. Okay. At the end then somehow
1275,1399,Ingredient,At the end then somehow At the end then somehow
1276,186,Time,At the end then somehow Me the time please?
1277,187,Time,Me the time please? Again the time?
1278,2680,Recipe, Yes no idea we make asparagus with couscous salad huh?
1279,2553,Cooking technique,Yes no idea we make asparagus with couscous salad huh? Can you fry the green asparagus can yes in the pan do not know can you do that with the white also I do not think or
1280,2397,Cooking technique,Can you fry the green asparagus can yes in the pan do not know can you do that with the white also I do not think or Mhm?
1281,1585,Preparation,Mhm? Good. What do I have to start with?
1282,2582,Recipe,Good. What do I have to start with? What do you mean? Can you do it anyway?
1283,2583,Recipe,What do you mean? Can you do it anyway? So if you don't have half the stuff?
1284,1103,Ingredient,"So if you don't have half the stuff? Good. Yes, um, read the list of ingredients again."
1285,1292,Ingredient,"Good. Yes, um, read the list of ingredients again. Is that instant couscous?"
1286,936,Ingredient,Is that instant couscous? Mmm?
1287,937,Ingredient,Mmm? Mhm
1288,938,Ingredient,Mhm Yes?
1289,939,Ingredient,Yes? Mmm?
1290,940,Ingredient,Mmm? Mmm?
1291,1586,Preparation,Mmm? Then what is the first step.
1292,22,Equipment,Then what is the first step. How big should the pot be small medium large?
1293,601,Amount,How big should the pot be small medium large? How many liters of water in how many liters of water should I boil the vegetable broth?
1294,602,Amount,How many liters of water in how many liters of water should I boil the vegetable broth? So. Uh How many tablespoons of vegetable broth or I do not know or what was that?
1295,446,Amount,So. Uh How many tablespoons of vegetable broth or I do not know or what was that? Achso like the other ratios so as to bulgur warscheinlich or?
1296,452,Amount,Achso like the other ratios so as to bulgur warscheinlich or? Oh like the other ratios like to the bulgur probably or?
1297,603,Amount,Oh like the other ratios like to the bulgur probably or? So. 300 milliliters of broth boil down you said right?
1298,785,Amount,"So. 300 milliliters of broth boil down you said right? So. 300 milliliters of broth boil down, you said right?"
1299,1393,Ingredient,"So. 300 milliliters of broth boil down, you said right? And right from the beginning the lemon already in it or?"
1300,1413,Ingredient,"And right from the beginning the lemon already in it or? And put the lemon in right from the start, right?"
1301,1394,Ingredient,"And put the lemon in right from the start, right? That's it. Is it boiling now? And now I have to add it, right?"
1302,1414,Ingredient,"That's it. Is it boiling now? And now I have to add it, right? Exactly like that. It's boiling now? And now I have to admit it, right?"
1303,2005,Preparation,"Exactly like that. It's boiling now? And now I have to admit it, right? Like this. It's boiling now? And now I have to add it, right?"
1304,604,Amount,"Like this. It's boiling now? And now I have to add it, right? How much did you say?"
1305,605,Amount,"How much did you say? 120 grams, you said, right?"
1306,786,Amount,"120 grams, you said, right? 120 grams, you said, right?"
1307,262,Time,"120 grams, you said, right? And how long does it have to cook?"
1308,2006,Preparation,"And how long does it have to cook? Let it swell, but don't turn it off or anything?"
1309,2007,Preparation,"Let it swell, but don't turn it off or anything? Should we stir it in between?"
1310,216,Time,Should we stir it in between? Now I do not know if five minutes are over.
1311,2321,Preparation,Now I do not know if five minutes are over. Then it is now actually ready ne
1312,2008,Preparation,Then it is now actually ready ne Yes well then it's done now?
1313,1767,Preparation,Yes well then it's done now? Does it have to be taken off the stove or is there something else coming in right now?
1314,47,Equipment,Does it have to be taken off the stove or is there something else coming in right now? So. Then I probably need a pan? If I should now fry something in the pan
1315,20,Equipment,"So. Then I probably need a pan? If I should now fry something in the pan Um, does it have to be a coated or uncoated is probably the same or?"
1316,1768,Preparation,"Um, does it have to be a coated or uncoated is probably the same or? Mhm So. And then what now? Exactly. Now explain the next step again"
1317,1496,Ingredient,Mhm So. And then what now? Exactly. Now explain the next step again Ok. How big should the asparagus pieces be or should they be again?
1318,606,Amount,Ok. How big should the asparagus pieces be or should they be again? How much should be of the asparagus?
1319,1303,Ingredient,How much should be of the asparagus? Do I have to wash the white asparagus before?
1320,2009,Preparation,"Do I have to wash the white asparagus before? So. If it's hot now, I have to add the asparagus, you said?"
1321,1769,Preparation,"So. If it's hot now, I have to add the asparagus, you said? And what else?"
1322,1770,Preparation,And what else? Mhm
1323,1771,Preparation,Mhm Mhm.
1324,2010,Preparation,"Mhm. Mhm And the peppers I need half, you said right?"
1325,1455,Ingredient,"Mhm And the peppers I need half, you said right? In pieces, probably?"
1326,1547,Ingredient,"In pieces, probably? In pieces probably or?"
1327,2011,Preparation,"In pieces probably or? Uh, probably in pieces or?"
1328,151,Time,"Uh, probably in pieces or? How long do you sauté the asparagus?"
1329,2012,Preparation,How long do you sauté the asparagus? Then season with honey then the peppers dazutun or I have it no longer in mind.
1330,1510,Ingredient,Then season with honey then the peppers dazutun or I have it no longer in mind. Should probably be soft easy or?
1331,1548,Ingredient,Should probably be soft easy or? Should probably be soft easy or?
1332,2013,Preparation,"Should probably be soft easy or? It should probably be soft, right?"
1333,220,Time,"It should probably be soft, right? I don't think I know four minutes."
1334,222,Time,I don't think I know four minutes. How long have we had it on now?
1335,115,Time,"How long have we had it on now? Then I'd say leave it on longer, wouldn't I?"
1336,2014,Preparation,"Then I'd say leave it on longer, wouldn't I? Then I'd say leave it on longer, wouldn't I?"
1337,37,Equipment,"Then I'd say leave it on longer, wouldn't I? Do they have a lid on it?"
1338,1507,Ingredient,Do they have a lid on it? Did it say anything about it being soft when I add the honey?
1339,1549,Ingredient,Did it say anything about it being soft when I add the honey? Probably already or?
1340,2344,Temperature,Probably already or? All probably still on medium heat or?
1341,607,Amount,All probably still on medium heat or? And how much honey do I need?
1342,2015,Preparation,And how much honey do I need? So now honey then the peppers and meanwhile already a little salt and herbs or how was that?
1343,2016,Preparation,"So now honey then the peppers and meanwhile already a little salt and herbs or how was that? You said lightly, right?"
1344,1511,Ingredient,"You said lightly, right? So we'll leave that for a bit until it's firm to the bite, right?"
1345,1550,Ingredient,"So we'll leave that for a bit until it's firm to the bite, right? So we'll leave that for a while until it's firm to the bite, right?"
1346,1772,Preparation,"So we'll leave that for a while until it's firm to the bite, right? What about after that?"
1347,2017,Preparation,"What about after that? So we'll leave it a little bit until it's firm to the bite, right?"
1348,1773,Preparation,"So we'll leave it a little bit until it's firm to the bite, right? Mhm"
1349,608,Amount,Mhm How much of the seeds?
1350,2018,Preparation,"How much of the seeds? Fold in the couscous, you say, first?"
1351,609,Amount,"Fold in the couscous, you say, first? How much herbs were there?"
1352,610,Amount,"How much herbs were there? Two tablespoons of herbs, you said."
1353,787,Amount,"Two tablespoons of herbs, you said. Two tablespoons of herbs, you said."
1354,611,Amount,"Two tablespoons of herbs, you said. If it's a total of two, then I should have taken half, but now one would have been enough, right?"
1355,788,Amount,"If it's a total of two, then I should have taken half, but now one would have been enough, right? If there are two in total, I should have taken half, but one would have been enough, right?"
1356,2322,Preparation,"If there are two in total, I should have taken half, but one would have been enough, right? And the grated herbs and that was it then already or?"
1357,2730,Recipe, Ok do you have a suggestion from these ingredients without the asparagus?
1358,1104,Ingredient,Ok do you have a suggestion from these ingredients without the asparagus? Do I still need what of what I do not have there? Or what do you need?
1359,612,Amount,Do I still need what of what I do not have there? Or what do you need? How much do you need?
1360,440,Amount,How much do you need? What you brought me was one and a half kilos.
1361,613,Amount,What you brought me was one and a half kilos. Okay. And how much was it for four servings?
1362,2287,Preparation,"Okay. And how much was it for four servings? Oh, yeah. How do you just somehow no matter how the potatoes are. How are they processed in the pan?"
1363,1456,Ingredient,"Oh, yeah. How do you just somehow no matter how the potatoes are. How are they processed in the pan? Whole."
1364,1523,Ingredient,Whole. Whole.
1365,2183,Preparation,Whole. So you don't have to cook them at all. So you don't have to boil them at all.
1366,1551,Ingredient,So you don't have to cook them at all. So you don't have to boil them at all. But if it says potatoes from the day before are not already cooked?
1367,2184,Preparation,But if it says potatoes from the day before are not already cooked? So boil them after all.
1368,1774,Preparation,So boil them after all. How does it go from there? Do I have to soak any of the bulgur or how do you do that?
1369,614,Amount,How does it go from there? Do I have to soak any of the bulgur or how do you do that? How much bulgur do I need
1370,615,Amount,How much bulgur do I need Um 25 grams you said right?
1371,789,Amount,Um 25 grams you said right? Um 25 grams did you say right?
1372,616,Amount,Um 25 grams did you say right? How much water do you need?
1373,790,Amount,How much water do you need? Are you sure it was 25? That's nothing.
1374,617,Amount,"Are you sure it was 25? That's nothing. Well, I have 34 grams now"
1375,857,Amount,"Well, I have 34 grams now Well, I have 34 grams now."
1376,263,Time,"Well, I have 34 grams now. Okay, how long does it take to cook the bulgur?"
1377,448,Amount,"Okay, how long does it take to cook the bulgur? One to two point five."
1378,1009,Ingredient,One to two point five. So that was originally with Wa- with with lemon juice and what else? to it?
1379,2185,Preparation,So that was originally with Wa- with with lemon juice and what else? to it? Remove from heat and go down
1380,1775,Preparation,Remove from heat and go down So how does it continue? During this? What do I need for
1381,86,Knowledge,So how does it continue? During this? What do I need for Do you know if you can fry eggplants cut?
1382,188,Time,Do you know if you can fry eggplants cut? Do you know when we started the bulgur?
1383,1440,Ingredient,Do you know when we started the bulgur? Do you know what it looks like? So personal experience now?
1384,618,Amount,Do you know what it looks like? So personal experience now? How much onion should you use?
1385,1457,Ingredient,How much onion should you use? You have to dice it?
1386,1552,Ingredient,You have to dice it? You should dice them ne?
1387,1304,Ingredient,You should dice them ne? So if I wanted to put chickpeas in there theoretically? Hypothetically? Then you just have to drain them ne?
1388,1278,Ingredient,So if I wanted to put chickpeas in there theoretically? Hypothetically? Then you just have to drain them ne? Okay. How long do they keep when they are open?
1389,1293,Ingredient,Okay. How long do they keep when they are open? But they are not dried.
1390,1265,Ingredient,But they are not dried. What they have a long shelf life?
1391,199,Time,What they have a long shelf life? How long does the bulgur need?
1392,2186,Preparation,How long does the bulgur need? So. Then as the FIRST the same the the uh potatoes purely in the oil
1393,2187,Preparation,So. Then as the FIRST the same the the uh potatoes purely in the oil Ahso. Yes but then I must my vegetables I must then still roast
1394,1903,Preparation,Ahso. Yes but then I must my vegetables I must then still roast What must be done with the bulgur when it has finished swelling?
1395,194,Time,What must be done with the bulgur when it has finished swelling? That should be now I think soon rum or?
1396,200,Time,That should be now I think soon rum or? I think that should be soon now or?
1397,1776,Preparation,I think that should be soon now or? And if I have loosened the what then?
1398,2188,Preparation,"And if I have loosened the what then? So after all the things are peeled and fried, the bulgur is simply added. And is again briefly fried."
1399,2019,Preparation,"So after all the things are peeled and fried, the bulgur is simply added. And is again briefly fried. The potatoes when they have taken color come to the side or?"
1400,2020,Preparation,The potatoes when they have taken color come to the side or? So when the vegetables are ready just add them to the potatoes ne?
1401,1777,Preparation,So when the vegetables are ready just add them to the potatoes ne? Yes
1402,2323,Preparation,Yes And that's it.
1403,2021,Preparation,And that's it. And that should then also fry a little bit or? In there or have I remembered wrongly now.
1404,1046,Ingredient,And that should then also fry a little bit or? In there or have I remembered wrongly now. Which spices are suggested in the recipe?
1405,87,Knowledge,Which spices are suggested in the recipe? What is bulgur?
1406,88,Knowledge,What is bulgur? Can you eat it cold?
1407,1294,Ingredient, They are already pickled or?
1408,1270,Ingredient,They are already pickled or? You don't have to leave them overnight.
1409,1280,Ingredient,You don't have to leave them overnight. You don't have to leave them overnight.
1410,2731,Recipe,You don't have to leave them overnight. I would like to like you google whether there is a bell pepper stuffing äh ne wait for a cooked bell pepper a filling with chickpeas
1411,1105,Ingredient,I would like to like you google whether there is a bell pepper stuffing äh ne wait for a cooked bell pepper a filling with chickpeas Would you like to read out what's in it?
1412,941,Ingredient,Would you like to read out what's in it? Mhm
1413,942,Ingredient,Mhm Mhm
1414,943,Ingredient,Mhm Mhm
1415,1343,Ingredient,"Mhm I don't have orange juice, but you could use orange oil and lemon juice? And combine them?"
1416,1357,Ingredient,"I don't have orange juice, but you could use orange oil and lemon juice? And combine them? I don't have orange juice but I could use orange oil and lemon juice? And combine them?"
1417,2627,Recipe,I don't have orange juice but I could use orange oil and lemon juice? And combine them? How complicated is that? What does it say?
1418,172,Time,How complicated is that? What does it say? And how long does it take?
1419,2732,Recipe,And how long does it take? Would you like to see if there is a chickpea and asparagus combination?
1420,2644,Recipe,Would you like to see if there is a chickpea and asparagus combination? Mmm? Cool?
1421,2645,Recipe,Mmm? Cool? Mhm
1422,2646,Recipe,Mhm Mhm
1423,2647,Recipe,Mhm Hm
1424,2637,Recipe,Hm Wait chickpea curry with
1425,173,Time,Wait chickpea curry with Do you want to see what goes fast?
1426,174,Time,Do you want to see what goes fast? Mhm? With the curry?
1427,2288,Preparation,"Mhm? With the curry? Um, what do I do with the peppers?"
1428,1778,Preparation,"Um, what do I do with the peppers? Mmm?"
1429,1779,Preparation,Mmm? Mhm
1430,1305,Ingredient,Mhm But I think that you can also zerdatschen or?
1431,1309,Ingredient,But I think that you can also zerdatschen or? But I think that can also be squashed or?
1432,619,Amount,But I think that can also be squashed or? And how much chickpeas do I need
1433,791,Amount,And how much chickpeas do I need we make quasi only ONE of four peppers or?
1434,858,Amount,we make quasi only ONE of four peppers or? Then I would need only a quarter of it.
1435,620,Amount,Then I would need only a quarter of it. How much lemon juice uh orange juice would they have taken?
1436,1344,Ingredient,How much lemon juice uh orange juice would they have taken? Now we have replaced the orange juice.
1437,1010,Ingredient,Now we have replaced the orange juice. What else do we need?
1438,621,Amount,What else do we need? How much olive oil?
1439,859,Amount,How much olive oil? Okay. Half of one.
1440,622,Amount,Okay. Half of one. And how much garlic?
1441,2189,Preparation,And how much garlic? Now I know it already gell now pound.
1442,1047,Ingredient,"Now I know it already gell now pound. Ah, yes. What do I need?"
1443,1154,Ingredient,"Ah, yes. What do I need? Paprika and then salt bell pepper or?"
1444,1215,Ingredient,Paprika and then salt bell pepper or? Paprika and then salt bell pepper or?
1445,623,Amount,Paprika and then salt bell pepper or? How much salt was given?
1446,2190,Preparation,How much salt was given? Now manschen.
1447,1345,Ingredient,Now manschen. I would have replaced it with pesto
1448,1358,Ingredient,I would have replaced it with pesto I would have replaced it with pesto
1449,2022,Preparation,I would have replaced it with pesto Uh and now I fill the gell?
1450,1780,Preparation,Uh and now I fill the gell? Mhm
1451,1781,Preparation,Mhm Mmm?
1452,1782,Preparation,Mmm? Mmm?
1453,152,Time,Mmm? How long does it have to be?
1454,1106,Ingredient,How long does it have to be? Cool. Get out.
1455,944,Ingredient,Cool. Get out. Mm-hmm?
1456,945,Ingredient,Mm-hmm? Mm-hmm?
1457,946,Ingredient,Mm-hmm? Mm-hmm?
1458,947,Ingredient,Mm-hmm? Mhm
1459,948,Ingredient,Mhm Mhm
1460,949,Ingredient,Mhm Mhm I have
1461,950,Ingredient,Mhm I have Mhm
1462,860,Amount,Mhm Tuber.
1463,951,Ingredient,Tuber. Mhm
1464,952,Ingredient,Mhm Mhm
1465,953,Ingredient,Mhm Mhm
1466,954,Ingredient,Mhm Mhm
1467,955,Ingredient,Mhm Mhm
1468,956,Ingredient,Mhm Mhm
1469,1346,Ingredient,Mhm But you can Ah you know what you can make a curry with cream instead of coconut milk or?
1470,1359,Ingredient,But you can Ah you know what you can make a curry with cream instead of coconut milk or? But you can Ah you know what you can make a curry with cream instead of coconut milk or?
1471,1107,Ingredient,But you can Ah you know what you can make a curry with cream instead of coconut milk or? Can you tell me how they make the sauce with which liquid? If it is with cream?
1472,1783,Preparation,Can you tell me how they make the sauce with which liquid? If it is with cream? Mhm
1473,2289,Preparation,"Mhm Well, what do I do with the asparagus, Alex? That's what I don't know."
1474,1784,Preparation,"Well, what do I do with the asparagus, Alex? That's what I don't know. Mhm"
1475,1785,Preparation,Mhm Mhm
1476,23,Equipment,Mhm A normal big one?
1477,38,Equipment,A normal big one? Mhm And what kind of pot does it go into altogether?
1478,48,Equipment,Mhm And what kind of pot does it go into altogether? In fits a pan?
1479,624,Amount,In fits a pan? How much asparagus was there?
1480,2554,Cooking technique,How much asparagus was there? How do you get it through? What do you do with the asparagus?
1481,2822,Miscellaneous,How do you get it through? What do you do with the asparagus? Could you set an alarm Alex
1482,2353,Temperature,Could you set an alarm Alex Ah and can you see if that was convection or hot air at the 200 degrees.
1483,1786,Preparation,Ah and can you see if that was convection or hot air at the 200 degrees. Mhm So. The asparagus would be cut.
1484,24,Equipment,Mhm So. The asparagus would be cut. And I think I need a big pot. Or do I?
1485,1587,Preparation,And I think I need a big pot. Or do I? What would have been step one
1486,1458,Ingredient,What would have been step one And cut into cubes of about two centimeters.
1487,1497,Ingredient,And cut into cubes of about two centimeters. And cut into cubes of about two centimeters.
1488,1524,Ingredient,And cut into cubes of about two centimeters. And cut into cubes of about two centimeters.
1489,2441,Cooking technique,"And cut into cubes of about two centimeters. If I cut them thinner it's faster, right?"
1490,1459,Ingredient,"If I cut them thinner it's faster, right? Um two centimeters thick cubes were originally right?"
1491,1498,Ingredient,"Um two centimeters thick cubes were originally right? Um, two centimeter thick cubes were originally right?"
1492,1553,Ingredient,"Um, two centimeter thick cubes were originally right? Um, two centimeter thick cubes were originally right?"
1493,1904,Preparation,"Um, two centimeter thick cubes were originally right? So. What would be the second step."
1494,1787,Preparation,So. What would be the second step. Um well then
1495,1788,Preparation,Um well then Mhm fits is done
1496,625,Amount,Mhm fits is done How much onion?
1497,792,Amount,How much onion? One onion?
1498,1916,Preparation,One onion? May I find out if I can put the potatoes in the pot with the asparagus. If there is anything in the following steps.
1499,2269,Preparation,May I find out if I can put the potatoes in the pot with the asparagus. If there is anything in the following steps. What do you heat first?
1500,1789,Preparation,What do you heat first? Mmm?
1501,1790,Preparation,Mmm? Mmm?
1502,626,Amount,Mmm? So. how much ginger do I need.
